,License Type,License Creation Date,Business Name,Address Building,Address Street Name,Address ZIP,Census Tract,Longitude,Latitude,Location
175,Business,2010-05-28,149 SECOND AVE. REST. INC.,149,2ND AVE,10003,36061004000,-73.9871229,40.72937008,"(40.72937007704444, -73.98712289978198)"
176,Business,2009-06-22,LA MERIDIANA 2 LTD.,176,2ND AVE,10003,36061004000,-73.98625673,40.73052826,"(40.730528263719364, -73.9862567309466)"
177,Business,2008-02-28,211 AVE A RESTAURANT INC.,197,2ND AVE,10003,36061004000,-73.98576949,40.73123086,"(40.73123086183965, -73.98576948682795)"
178,Business,2007-04-15,PEPRICO INC.,182,2ND AVE,10003,36061004000,-73.98613402,40.73069568,"(40.73069567907519, -73.98613402056519)"
179,Business,2006-07-18,STARBUCKS CORPORATION,145,2ND AVE,10003,36061004000,-73.98719147,40.72927951,"(40.72927950775503, -73.98719146997989)"
180,Business,2006-02-21,"MANNAGGIA, INC.",163,1ST AVE,10003,36061004000,-73.98437729999998,40.72886196,"(40.72886195745305, -73.9843772992757)"
181,Business,2005-02-25,151 SECOND AVE. REST. INC.,151,2ND AVE,10003,36061004000,-73.98709042,40.72941673,"(40.72941673425345, -73.98709041836926)"
182,Business,2004-12-17,A. VENIERO INC.,342,E 11TH ST,10003,36061004000,-73.98531154,40.72991881,"(40.7299188113451, -73.98531154196559)"
183,Business,2018-09-18,ROOT NOLITA LLC,371,BROOME ST,10013,36061004100,-73.99615796,40.72022246,"(40.72022245675827, -73.99615796319209)"
184,Business,2018-05-02,390 BROOME RESTAURANT LLC,390,BROOME ST,10013,36061004100,-73.99690832,40.72054362,"(40.720543616153485, -73.99690831792435)"
185,Business,2017-10-06,"SAL'S FAMILY PIZZA, INC",384,BROOME ST,10013,36061004100,-73.99657282,40.72040911,"(40.720409113467205, -73.99657282141827)"
186,Business,2017-08-14,"Tomino, LLC",192,GRAND ST,10013,36061004100,-73.99702743,40.7192426,"(40.719242603448414, -73.9970274255534)"
187,Business,2017-07-06,153 ELIZABETH HOTEL LLC,30,KENMARE ST,10012,36061004100,-73.99517307,40.72068628,"(40.72068628394274, -73.99517306945903)"
188,Business,2017-06-30,ALSW MOTT LLC,52,KENMARE ST,10012,36061004100,-73.99560236,40.72083177,"(40.720831773358945, -73.9956023608567)"
189,Business,2017-04-07,THE EGG SHOP LES LLC,151,ELIZABETH ST,10012,36061004100,-73.99508651,40.72035691,"(40.720356909209585, -73.9950865120281)"
190,Business,2017-02-16,"FOOD COMMISSION, LLC",30,KENMARE ST,10012,36061004100,-73.99517307,40.72068628,"(40.72068628394274, -73.99517306945903)"
191,Business,2016-07-26,"KALE NYC, LLC",371,BROOME ST,10013,36061004100,-73.99615796,40.72022246,"(40.72022245675827, -73.99615796319209)"
192,Business,2016-07-19,SAPORI D'ITALIA OF NYC INC,105,MULBERRY ST,10013,36061004100,-73.99840192,40.71742011,"(40.71742011026874, -73.99840192418509)"
193,Business,2016-07-05,JOYFUL EATS TWO LLC,380,BROOME ST,10013,36061004100,-73.99642852,40.72035147,"(40.720351469142805, -73.99642852225115)"
194,Business,2016-03-28,SPRING SOHO INC,98,KENMARE ST,10012,36061004100,-73.99708866,40.72133686,"(40.72133685614058, -73.99708866145748)"
195,Business,2016-01-14,Elmer Kennedy LLC,86,KENMARE ST,10012,36061004100,-73.99670626,40.72120510000001,"(40.72120509742076, -73.99670626166723)"
196,Business,2015-06-05,GENUINE GRAND ST NYC LLC,191,GRAND ST,10013,36061004100,-73.99718255,40.71927554,"(40.71927554446172, -73.99718254637112)"
197,Business,2015-06-04,MARGHERITA CORPORATION,197,GRAND ST,10013,36061004100,-73.99689395,40.71917947,"(40.71917947045838, -73.99689395124493)"
198,Business,2015-05-19,390 BROOME RESTAURANT LLC,390,BROOME ST,10013,36061004100,-73.99690832,40.72054362,"(40.720543616153485, -73.99690831792435)"
199,Business,2015-04-30,"TAVA CAFE, LLC",202,MOTT ST,10012,36061004100,-73.99554821,40.72138072,"(40.72138072302072, -73.99554821049932)"
200,Business,2015-04-11,BOWERY RESTAURANT GROUP LLC,146,BOWERY,10013,36061004100,-73.99451301,40.71919859,"(40.71919859492073, -73.99451300637143)"
201,Business,2015-04-08,BUONA NOTTE INC,120,MULBERRY ST,10013,36061004100,-73.9981494,40.71778516,"(40.717785159566695, -73.99814939642602)"
202,Business,2015-01-28,SALS FAMILY PIZZA INC,384,BROOME ST,10013,36061004100,-73.99657282,40.72040911,"(40.720409113467205, -73.99657282141827)"
203,Business,2014-08-06,"LASSO NYC, INC",192,MOTT ST,10012,36061004100,-73.99567089,40.72106234,"(40.72106233569299, -73.99567088988665)"
204,Business,2014-07-03,BLUE BELL RESTAURANT LLC,153,ELIZABETH ST,10012,36061004100,-73.99506486,40.72040906,"(40.72040905870429, -73.99506486284501)"
205,Business,2014-06-09,TATANE CORP.,203,MOTT ST,10012,36061004100,-73.99554821,40.72143836,"(40.721438362951226, -73.99554820664913)"
206,Business,2014-01-30,98 KENMARE RESTAURANT GROUP LLC,98,KENMARE ST,10012,36061004100,-73.99708866,40.72133686,"(40.72133685614058, -73.99708866145748)"
207,Business,2013-07-16,14 SPRING STREET CAFE LLC,14,SPRING ST,10012,36061004100,-73.99482308,40.72134776,"(40.7213477555961, -73.99482308365124)"
208,Business,2013-03-19,FLORIO'S ENTERPRISES INC.,192,GRAND ST,10013,36061004100,-73.99702743,40.7192426,"(40.719242603448414, -73.9970274255534)"
209,Business,2013-02-27,PIACERE ENTERPRISES LLC,351,BROOME ST,10013,36061004100,-73.99504326,40.71977502,"(40.719775018426766, -73.99504326466196)"
210,Business,2012-09-04,161 MULBERRY RESTAURANT LLC,161,MULBERRY ST,10013,36061004100,-73.99717531,40.71967079,"(40.71967078962582, -73.99717531462976)"
211,Business,2012-07-18,JUICERIE LLC,19,KENMARE ST,10012,36061004100,-73.99466441,40.7205353,"(40.72053529975445, -73.99466441397763)"
212,Business,2012-06-22,"TRAVERTINE, LLC",19,KENMARE ST,10012,36061004100,-73.99466441,40.7205353,"(40.72053529975445, -73.99466441397763)"
213,Business,2012-06-11,132 MULBERRY INC,132,MULBERRY ST,10013,36061004100,-73.99777781,40.71838626,"(40.718386255395664, -73.9977778127041)"
214,Business,2012-06-01,TOBY'S PUBLIC HOUSE II LLC,86,KENMARE ST,10012,36061004100,-73.99670626,40.72120510000001,"(40.72120509742076, -73.99670626166723)"
215,Business,2012-04-27,343 BROOME STREET RESTAURANT INC,343,BROOME ST,10013,36061004100,-73.99468974,40.71963502,"(40.719635019942864, -73.99468973865227)"
216,Business,2012-03-15,18 FRONT INC.,18,SPRING ST,10012,36061004100,-73.99497459999998,40.72141089,"(40.72141089175726, -73.99497459839357)"
217,Business,2011-06-07,"ST. JUDE ENTERPRISES, LLC",174,MULBERRY ST,10013,36061004100,-73.99692998,40.72023346,"(40.720233458968636, -73.99692997759354)"
218,Business,2011-04-25,"ELI-LILLA, INC.",385,BROOME ST,10013,36061004100,-73.99672073,40.72045029,"(40.720450289159444, -73.99672072920482)"
219,Business,2011-02-25,"CHERRY LANE, INC.",349,BROOME ST,10013,36061004100,-73.99495669,40.71973933,"(40.71973933279704, -73.99495668683231)"
220,Business,2011-02-23,PSSP NY INC.,143,MULBERRY ST,10013,36061004100,-73.99758659999998,40.71876777,"(40.71876777313678, -73.99758660420298)"
221,Business,2011-02-14,SUD123 INCORPORATED,178,MULBERRY ST,10012,36061004100,-73.99678566,40.720604,"(40.72060399749035, -73.99678565784696)"
222,Business,2010-02-02,151 MULBERRY ST. CORP.,151,MULBERRY ST,10013,36061004100,-73.99745673,40.71902029,"(40.719020288217514, -73.99745672573498)"
223,Business,2010-02-01,"P.J.'S OF LITTLE ITALY, INC.",138,MULBERRY ST,10013,36061004100,-73.99766958,40.7185729,"(40.71857289691401, -73.99766958277081)"
224,Business,2010-01-19,NEW RESTART INC.,145,MULBERRY ST,10013,36061004100,-73.99755053,40.7188309,"(40.71883090184477, -73.99755052720725)"
225,Business,2007-12-31,"LA MELA RISTORANTE ITALIANO, INC.",167,MULBERRY ST,10013,36061004100,-73.99707790000002,40.71991782,"(40.719917815522344, -73.99707790085536)"
226,Business,2007-04-15,"ASC, INC.",134,MULBERRY ST,10013,36061004100,-73.99774174,40.71844938,"(40.71844938416683, -73.99774173609602)"
227,Business,2007-04-15,BUONA NOTTE INC.,120,MULBERRY ST,10013,36061004100,-73.9981494,40.71778516,"(40.717785159566695, -73.99814939642602)"
228,Business,2007-04-10,"RED MULBERRY, LTD.",105,MULBERRY ST,10013,36061004100,-73.99840192,40.71742011,"(40.71742011026874, -73.99840192418509)"
229,Business,2007-04-10,164 MULBERRY ST. CORP.,164,MULBERRY ST,10013,36061004100,-73.99711398,40.71977509,"(40.71977508895523, -73.9971139823339)"
230,Business,2007-03-08,AKRAM RESTAURANT MANAGEMENT INC.,129,MULBERRY ST,10013,36061004100,-73.99783553,40.71833136,"(40.71833136130082, -73.99783553363737)"
231,Business,2007-03-01,"LUNELLA RISTORANTE, INC.",173,MULBERRY ST,10013,36061004100,-73.99698049,40.72016484,"(40.7201648413282, -73.99698048635884)"
232,Business,2007-01-02,"CAFFE VETRO, INC.",200,MOTT ST,10012,36061004100,-73.99557347,40.72131759,"(40.7213175945462, -73.9955734679552)"
233,Business,2006-12-16,"BUFFANNA, INC.",141,MULBERRY ST,10013,36061004100,-73.99761907,40.71870464,"(40.718704644342345, -73.99761907366619)"
234,Business,2006-09-27,PAESANO REST. CORP.,136,MULBERRY ST,10013,36061004100,-73.99770566,40.71850977,"(40.7185097681665, -73.9977056595141)"
235,Business,2006-04-19,"CAFFE SILVESTRI, INC.",191,HESTER ST,10013,36061004100,-73.99780307,40.71812276,"(40.71812275894327, -73.99780307351799)"
236,Business,2006-03-30,"CARMINE RESTAURANT, INC.",125,MULBERRY ST,10013,36061004100,-73.99807003,40.71794984,"(40.717949843857795, -73.99807002854102)"
237,Business,2006-03-16,IRIDIUM RESTAURANT CORP.,20,SPRING ST,10012,36061004100,-73.99505036,40.72144109,"(40.72144108738357, -73.99505035597431)"
238,Business,2006-02-21,GROTTA AZZURRA INN INC.,177,MULBERRY ST,10013,36061004100,-73.99691554,40.72032953,"(40.72032952514841, -73.99691554295998)"
239,Business,2006-02-02,174 GRAND STREET CORP.,174,GRAND ST,10013,36061004100,-73.99794011,40.71955004,"(40.71955003644191, -73.99794011184672)"
240,Business,2005-04-11,P. M. W. INC.,62,SPRING ST,10012,36061004100,-73.99700204,40.72224262,"(40.72224262420917, -73.99700203815415)"
241,Business,2005-03-21,IL COMMENDATORE RESTAURANT INC.,127,MULBERRY ST,10013,36061004100,-73.99803756,40.71800199,"(40.71800199374638, -73.99803756019594)"
242,Business,2005-02-28,"THE ORIGINAL VINCENT'S, ESTABLISHED 1904 INC.",119,MOTT ST,10013,36061004100,-73.99721508,40.71771378,"(40.717713776998366, -73.9972150790855)"
243,Business,2005-02-10,"JO-RACH, INC.",148,MULBERRY ST,10013,36061004100,-73.99750002,40.71888854,"(40.718888540709514, -73.99750002045155)"
244,Business,2005-01-21,ANGELO OF MULBERRY STREET INC.,146,MULBERRY ST,10013,36061004100,-73.99753249,40.71882541,"(40.718825411940514, -73.99753249005562)"
245,Business,2018-10-24,AINSPH LLC,64,3RD AVE,10003,36061004200,-73.98868847,40.73123668,"(40.73123667508269, -73.98868847296802)"
246,Business,2017-08-03,MARTINA EAST VILLAGE LLC,198,E 11TH ST,10003,36061004200,-73.98852609999999,40.73127509,"(40.73127508558719, -73.98852609993658)"
247,Business,2013-06-07,106 3RD AVE NYC INC.,106,3RD AVE,10003,36061004200,-73.98761658,40.7327105,"(40.73271049805848, -73.9876165807211)"
248,Business,2011-12-12,"BIZET, LLC",150,E 14TH ST,10003,36061004200,-73.98808187,40.73366298,"(40.73366297686509, -73.98808187105558)"
249,Business,2007-02-12,THIRD AVENUE RESTAURANT CORP.,64,3RD AVE,10003,36061004200,-73.98868847,40.73123668,"(40.73123667508269, -73.98868847296802)"
250,Business,2018-05-02,DEZ MULBERRY LLC,227,MULBERRY ST,10012,36061004300,-73.99606403,40.72249511,"(40.72249511372269, -73.99606403277274)"
251,Business,2016-05-24,ICON TWO LLC,218,BOWERY,10012,36061004300,-73.99343771,40.72191311,"(40.721913105225035, -73.99343770681266)"
252,Business,2014-09-26,PEARL & ASH LLC,220,BOWERY,10012,36061004300,-73.99341606,40.721968,"(40.721967999157165, -73.99341605556273)"
253,Business,2014-07-03,"267 LAFAYETTE GROCERY, LLC",267,LAFAYETTE ST,10012,36061004300,-73.99655823,40.72357107,"(40.72357107469177, -73.99655822790352)"
254,Business,2014-06-09,265 LAFAYETTE RISTORANTE LLC,263,LAFAYETTE ST,10012,36061004300,-73.99662317,40.72349422,"(40.723494223396, -73.99662317089374)"
255,Business,2014-04-10,ERJO COMPANY LLC,285,MOTT ST,10012,36061004300,-73.99442601,40.72416386,"(40.72416385887304, -73.99442601133111)"
256,Business,2012-03-08,LIGNORANTI LLC,24,PRINCE ST,10012,36061004300,-73.99457403,40.72288755,"(40.72288755355798, -73.99457403339142)"
257,Business,2010-11-15,MOTTSU CUISINE INC.,285,MOTT ST,10012,36061004300,-73.99442601,40.72416386,"(40.72416385887304, -73.99442601133111)"
258,Business,2010-01-20,FRIENDLY FOODS LLC,282,BOWERY,10012,36061004300,-73.99275927,40.72374382,"(40.723743818198614, -73.99275927200354)"
259,Business,2008-02-19,SENGUPTA FOOD SERVICES LLC,62,PRINCE ST,10012,36061004300,-73.99661955,40.72373576,"(40.72373576197464, -73.99661955091854)"
260,Business,2007-07-10,CANTALOUPE LLC,196,ELIZABETH ST,10012,36061004300,-73.99448393,40.72184729,"(40.72184728589998, -73.99448392722852)"
261,Business,2007-02-23,"247 DELI, LLC",265,LAFAYETTE ST,10012,36061004300,-73.9965907,40.72353265,"(40.723532649048565, -73.99659069941735)"
262,Business,2006-12-12,SERVICE CORP,20,PRINCE ST,10012,36061004300,-73.99442252,40.72282442,"(40.72282441688227, -73.99442251567142)"
263,Business,2005-01-26,"PEE WEE & TYSON, LTD.",242,MOTT ST,10012,36061004300,-73.99479407,40.72326909,"(40.72326908507719, -73.99479407271285)"
264,Business,2005-01-21,POMODORO RESTAURANT AND PIZZERIA INC.,51,SPRING ST,10012,36061004300,-73.99649337,40.72205322,"(40.722053221516006, -73.99649336867282)"
265,Business,2013-12-05,Hane Sushi Inc.,346,1ST AVE,10009,36061004400,-73.97982216,40.73489697,"(40.734896965030565, -73.97982215813438)"
266,Business,2007-06-11,JAMES-ZAC CORP.,282,1ST AVE,10009,36061004400,-73.98107835,40.73316524,"(40.73316523856013, -73.98107835251861)"
267,Business,2017-08-03,CENTRE HOWARD LLC,1,HOWARD ST,10013,36061004500,-73.99933262,40.71894895,"(40.71894895062729, -73.99933261668744)"
268,Business,2017-05-10,"CCFC 62 SPRING, LLC",62,SPRING ST,10012,36061004500,-73.99725457,40.72234693,"(40.722346931322086, -73.99725456975291)"
269,Business,2016-08-08,SUPERNATURAL WINE INC.,247,CENTRE ST,10013,36061004500,-73.99806635,40.720357,"(40.72035699781756, -73.998066351281)"
270,Business,2016-04-01,CORIANDER FACTORY INC.,222,LAFAYETTE ST,10012,36061004500,-73.99738807,40.72201207,"(40.72201207391356, -73.99738806634454)"
271,Business,2012-05-02,MOLLY PICON LLC,224,LAFAYETTE ST,10012,36061004500,-73.99734838,40.72205873,"(40.72205873389869, -73.99734838041321)"
272,Business,2010-04-19,"212 LAFAYETTE ASSOCIATES, LLC",212,LAFAYETTE ST,10012,36061004500,-73.9975901,40.72178152,"(40.72178151861244, -73.99759010269902)"
273,Business,2006-05-15,"114 KENMARE ASSOCIATES, LLC",106,KENMARE ST,10012,36061004500,-73.99745663,40.72146038,"(40.7214603789944, -73.99745663261893)"
274,Business,2013-04-26,R&G SPRING LLC,196,SPRING ST,10012,36061004700,-74.00315323,40.72513011,"(40.72513010522031, -74.00315322765603)"
275,Business,2009-06-11,"LUPE'S EAST L.A. KITCHEN, INC.",110,AVENUE OF THE AMERICAS,10013,36061004700,-74.00474417,40.72370552,"(40.72370552152473, -74.0047441713192)"
276,Business,2006-02-15,"RESTAURANT VENTURES OF NY, INC.",200,SPRING ST,10012,36061004700,-74.00326868,40.72518774,"(40.72518774190203, -74.00326868046588)"
277,Business,2005-03-16,RDK RESTAURANT CORP.,180,SPRING ST,10012,36061004700,-74.00252185,40.72482545,"(40.724825452722605, -74.00252184903371)"
278,Business,2016-08-25,GONG CHA USA 7 NY LLC,209,E 14TH ST,10003,36061004800,-73.98671084,40.73310564,"(40.733105641717245, -73.98671083808715)"
279,Business,2014-04-10,H.K. SECOND AVE RESTAURANT INC.,249-251,E 14TH ST,10003,36061004800,-73.98606863,40.73283384,"(40.732833835138074, -73.98606862751274)"
280,Business,2013-07-05,243 E. 14TH CAFE INC.,243,E 14TH ST,10003,36061004800,-73.98616604,40.73287502,"(40.732875018197106, -73.98616604114879)"
281,Business,2008-09-24,179 THIRD AVENUE REST. INC.,179,3RD AVE,10003,36061004800,-73.98594189,40.73497473,"(40.734974727813096, -73.98594188782276)"
282,Business,2007-04-11,4N CORP,233,E 14TH ST,10003,36061004800,-73.98632479,40.73294091,"(40.7329409112625, -73.9863247898048)"
283,Business,2006-09-16,POSTO INC.,310,2ND AVE,10003,36061004800,-73.98304079,40.73492219,"(40.73492218679726, -73.98304079177048)"
284,Business,2016-08-29,NEW INDIAN FOODS LLC,195,SPRING ST,10012,36061004900,-74.00315323,40.72515206,"(40.725152063278, -74.00315322869498)"
285,Business,2015-07-10,86 ST AA LLC,203,SPRING ST,10012,36061004900,-74.00348516,40.72531399,"(40.7253139943831, -74.00348515597356)"
286,Business,2007-04-16,NILO INC.& VIOLA CONSULTING LLC,195,SPRING ST,10012,36061004900,-74.00315323,40.72515206,"(40.725152063278, -74.00315322869498)"
287,Business,2018-07-11,GRAMERCY FARMER & THE FISH LLC,245,PARK AVE S,10003,36061005000,-73.98788622,40.73810397,"(40.73810396709749, -73.98788621690292)"
288,Business,2017-12-05,BLASK GROUP LLC,184,3RD AVE,10003,36061005000,-73.98586608,40.73511745,"(40.73511744571667, -73.9858660823038)"
289,Business,2017-07-13,226 3RD RESTAURANT LLC,226,3RD AVE,10003,36061005000,-73.98484821,40.7365144,"(40.73651439568057, -73.98484820916211)"
290,Business,2017-03-28,BARFLY NYC INC,244,3RD AVE,10010,36061005000,-73.98445476,40.73705231,"(40.73705231480245, -73.9844547649642)"
291,Business,2016-05-09,PARK AVE CAKE LLC,249,PARK AVE S,10003,36061005000,-73.98779959,40.73822198,"(40.73822198230224, -73.9877995909453)"
292,Business,2014-01-23,"PARK AVENUE A, LLC",111,E 18TH ST,10003,36061005000,-73.98783593,40.73683863,"(40.736838630859815, -73.98783592870407)"
293,Business,2013-05-31,"OLIVES NY, LLC",201,PARK AVE S,10003,36061005000,-73.98894375,40.73664387,"(40.73664386509432, -73.98894375393495)"
294,Business,2011-03-14,DA FOLLIA LLC,226,3RD AVE,10003,36061005000,-73.98484821,40.7365144,"(40.73651439568057, -73.98484820916211)"
295,Business,2010-06-18,GRAMERCY RESTAURANT INC.,256,3RD AVE,10010,36061005000,-73.98419848,40.73740361,"(40.737403608266376, -73.9841984811669)"
296,Business,2010-04-07,"16TH STREET BBQ, LLC",114,E 16TH ST,10003,36061005000,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
297,Business,2008-05-23,LM RESTAURANT GROUP LLC,120,E 15TH ST,10003,36061005000,-73.98805285,40.73454953,"(40.734549529354034, -73.98805284590843)"
298,Business,2006-01-27,184 3RD AVENUE RESTAURANT CORP.,184,3RD AVE,10003,36061005000,-73.98585887,40.73512019,"(40.73512018958413, -73.98585886501593)"
299,Business,2005-03-02,"BARFLY, INC.",244,3RD AVE,10010,36061005000,-73.98445476,40.73705231,"(40.73705231480245, -73.9844547649642)"
300,Business,2005-03-02,FRIEND OF A FARMER CORP.,77,IRVING PL,10003,36061005000,-73.98664874,40.73690712,"(40.73690711816209, -73.98664873625457)"
301,Business,2005-02-25,"THE FUTABA CORPORATION, INC.",77,IRVING PL,10003,36061005000,-73.98664874,40.73690712,"(40.73690711816209, -73.98664873625457)"
302,Business,2005-02-15,"DMF GRAMERCY ENTERPRISES, INC.",129,E 18TH ST,10003,36061005000,-73.98668493,40.73635817,"(40.73635817177231, -73.98668493044991)"
303,Business,2005-02-02,DEPALINO RESTAURANT CORP.,235,PARK AVE S,10003,36061005000,-73.98810278,40.73781305,"(40.73781304592055, -73.98810277971928)"
304,Business,2017-06-30,CRAFT LLC,43,E 19TH ST,10003,36061005200,-73.98933321,40.73823311,"(40.73823311357077, -73.9893332105403)"
305,Business,2017-06-14,Barn Joo Union Square Inc,35,UNION SQ W,10003,36061005200,-73.99060001,40.73676478,"(40.736764781321476, -73.99060000873202)"
306,Business,2016-04-19,ME'KONG DELTA INCORPORATED,37,UNION SQ W,10003,36061005200,-73.99054948,40.73683614,"(40.73683614075941, -73.99054948042335)"
307,Business,2015-03-09,JUICE GENERATION 13 INC,28,E 18TH ST,10003,36061005200,-73.98991066,40.73769519,"(40.73769519414158, -73.98991065543248)"
308,Business,2013-05-24,DUKES EAST 19TH RESTAURANT LTD.,99,E 19TH ST,10003,36061005200,-73.98850331,40.73787622,"(40.7378762159079, -73.98850331217982)"
309,Business,2011-04-11,SCODITTI CONSULTING GROUP INC.,920,BROADWAY,10010,36061005200,-73.98942319,40.73969059,"(40.739690585179844, -73.98942319221624)"
310,Business,2010-02-02,COPEL 2007 INC.,39,E 19TH ST,10003,36061005200,-73.98941620000002,40.73826879999999,"(40.73826880300715, -73.98941620086534)"
311,Business,2007-04-16,R&A EAST 16TH ASSOCIATES,10,E 16TH ST,10003,36061005200,-73.99226345,40.7371574,"(40.737157404729565, -73.9922634548858)"
