GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",528,268,0,11,0,11,0,11,0,11,0,11,0,11,457,263,457,263,0,11,401,269,56,90,0,11,71,72,51,82,0,11,0,11,51,82,20,32
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",1436,432,102,102,102,102,0,11,102,102,0,11,0,11,968,299,853,320,85,144,686,307,82,119,115,98,366,173,176,125,120,121,56,57,0,11,190,128
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",576,232,26,44,26,44,0,11,26,44,0,11,0,11,344,167,322,160,0,11,275,162,47,95,22,40,206,159,161,161,0,11,69,69,92,146,45,54
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",669,294,42,64,42,64,0,11,0,11,42,64,0,11,588,298,588,298,0,11,427,230,161,203,0,11,39,46,39,46,0,11,39,46,0,11,0,11
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",1876,498,140,163,140,163,0,11,44,57,96,156,0,11,1700,430,1700,430,0,11,772,296,928,466,0,11,36,43,36,43,0,11,14,23,22,35,0,11
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",847,203,0,11,0,11,0,11,0,11,0,11,0,11,489,182,489,182,0,11,419,163,70,100,0,11,358,186,358,186,0,11,153,130,205,154,0,11
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",3202,500,432,172,432,172,0,11,432,172,0,11,0,11,2389,263,2389,263,0,11,2325,273,64,75,0,11,381,230,381,230,0,11,344,233,37,60,0,11
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",590,211,145,99,145,99,0,11,145,99,0,11,0,11,385,139,385,139,0,11,385,139,0,11,0,11,60,56,60,56,0,11,60,56,0,11,0,11
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",1623,410,574,204,574,204,0,11,521,208,53,83,0,11,963,218,963,218,0,11,928,217,35,55,0,11,86,78,86,78,0,11,86,78,0,11,0,11
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1687,369,58,71,58,71,0,11,58,71,0,11,0,11,1550,363,1550,363,0,11,1356,364,194,177,0,11,79,72,79,72,0,11,79,72,0,11,0,11
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",1761,558,254,341,254,341,0,11,24,47,230,357,0,11,1368,365,1368,365,0,11,1245,362,123,141,0,11,139,139,113,131,0,11,83,112,30,53,26,43
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1643,424,0,11,0,11,0,11,0,11,0,11,0,11,1491,406,1359,373,0,11,1292,374,67,81,132,201,152,87,69,73,0,11,69,73,0,11,83,76
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",1402,457,116,121,116,121,0,11,116,121,0,11,0,11,1137,335,1104,369,0,11,1080,375,24,39,33,84,149,94,90,72,0,11,90,72,0,11,59,66
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",1056,270,153,113,153,113,0,11,153,113,0,11,0,11,709,240,537,247,0,11,425,239,112,103,172,145,194,92,130,78,0,11,88,57,42,56,64,48
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",1261,625,356,330,80,97,0,11,80,97,0,11,276,324,820,314,455,115,0,11,444,118,11,17,365,329,85,67,46,43,0,11,46,43,0,11,39,56
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",1148,198,157,103,157,103,0,11,157,103,0,11,0,11,854,151,826,152,41,64,711,154,74,53,28,44,137,70,128,68,0,11,96,60,32,37,9,15
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",1218,203,37,42,37,42,0,11,26,32,11,20,0,11,1061,200,1061,200,0,11,895,199,166,81,0,11,120,63,120,63,0,11,109,58,11,16,0,11
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",938,159,20,20,20,20,0,11,20,20,0,11,0,11,815,145,783,155,0,11,709,156,74,76,32,34,103,60,58,41,0,11,58,41,0,11,45,54
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",903,198,189,84,189,84,0,11,189,84,0,11,0,11,654,150,654,150,0,11,643,150,11,15,0,11,60,47,50,46,0,11,50,46,0,11,10,15
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",851,228,78,54,78,54,0,11,71,53,7,11,0,11,623,221,623,221,0,11,605,226,18,20,0,11,150,63,134,56,10,15,112,52,12,19,16,25
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",849,171,109,67,109,67,0,11,109,67,0,11,0,11,588,125,578,123,0,11,561,122,17,19,10,15,152,84,136,80,0,11,123,80,13,21,16,24
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",1251,443,46,75,46,75,0,11,46,75,0,11,0,11,1035,379,1035,379,0,11,883,324,152,244,0,11,170,162,170,162,0,11,109,123,61,106,0,11
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",872,282,71,88,71,88,0,11,71,88,0,11,0,11,754,267,754,267,0,11,683,292,71,112,0,11,47,83,47,83,0,11,47,83,0,11,0,11
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",1520,505,12,55,12,55,0,11,12,55,0,11,0,11,1352,530,1352,530,0,11,1209,512,143,160,0,11,156,115,0,11,0,11,0,11,0,11,156,115
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",974,351,0,11,0,11,0,11,0,11,0,11,0,11,815,309,815,309,50,82,527,271,238,161,0,11,159,154,159,154,30,49,50,88,79,128,0,11
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",1189,354,0,11,0,11,0,11,0,11,0,11,0,11,1140,354,1067,335,0,11,891,338,176,167,73,113,49,56,23,37,23,37,0,11,0,11,26,41
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",783,350,0,11,0,11,0,11,0,11,0,11,0,11,659,325,659,325,0,11,659,325,0,11,0,11,124,143,124,143,0,11,52,83,72,117,0,11
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",1359,328,48,62,48,62,0,11,48,62,0,11,0,11,1090,317,1090,317,0,11,935,306,155,129,0,11,221,169,167,150,61,98,106,120,0,11,54,94
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",1861,425,566,193,566,193,0,11,566,193,0,11,0,11,1218,293,1218,293,0,11,1218,293,0,11,0,11,77,55,77,55,0,11,77,55,0,11,0,11
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",1136,306,100,87,100,87,0,11,100,87,0,11,0,11,702,200,686,200,0,11,686,200,0,11,16,25,334,133,320,131,0,11,261,113,59,74,14,23
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",1199,304,277,175,260,171,0,11,260,171,0,11,17,28,670,220,631,228,0,11,599,223,32,51,39,67,252,115,206,112,0,11,206,112,0,11,46,41
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",1425,360,368,156,368,156,0,11,368,156,0,11,0,11,711,227,614,207,0,11,568,195,46,76,97,124,346,139,282,130,0,11,251,118,31,52,64,80
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",2381,544,322,218,322,218,0,11,322,218,0,11,0,11,1965,444,1928,454,0,11,1901,469,27,44,37,61,94,132,94,132,0,11,94,132,0,11,0,11
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",674,257,53,84,53,84,0,11,53,84,0,11,0,11,621,228,621,228,0,11,621,228,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",418,197,50,80,50,80,0,11,50,80,0,11,0,11,316,146,286,150,0,11,262,147,24,39,30,48,52,62,52,62,0,11,52,62,0,11,0,11
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",547,200,26,42,26,42,0,11,26,42,0,11,0,11,496,188,496,188,0,11,479,199,17,33,0,11,25,42,0,11,0,11,0,11,0,11,25,42
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1619,416,161,159,161,159,0,11,161,159,0,11,0,11,1278,337,1278,337,0,11,1201,342,77,122,0,11,180,183,153,179,0,11,71,107,82,131,27,45
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",1394,444,74,112,74,112,0,11,74,112,0,11,0,11,1248,405,1138,404,0,11,1091,415,47,64,110,123,72,67,49,62,0,11,24,44,25,43,23,41
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",1162,423,16,25,16,25,0,11,16,25,0,11,0,11,894,366,850,374,0,11,614,323,236,245,44,72,252,186,82,112,0,11,82,112,0,11,170,161
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",838,237,62,81,8,17,0,11,8,17,0,11,54,79,510,211,374,217,0,11,374,217,0,11,136,111,266,117,181,106,0,11,102,77,79,91,85,73
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",1999,586,303,150,303,150,0,11,213,128,90,123,0,11,1346,392,1315,389,0,11,1204,397,111,149,31,51,350,213,173,143,0,11,173,143,0,11,177,169
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",1958,592,200,148,200,148,0,11,125,94,75,110,0,11,1353,497,1149,433,0,11,826,291,323,346,204,244,405,196,135,113,0,11,81,92,54,65,270,193
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",1171,434,79,71,79,71,0,11,43,48,36,55,0,11,970,354,970,354,0,11,834,236,136,203,0,11,122,87,122,87,0,11,122,87,0,11,0,11
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",1033,424,69,79,69,79,0,11,69,79,0,11,0,11,848,340,848,340,0,11,796,331,52,85,0,11,116,93,81,94,0,11,81,94,0,11,35,41
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",1626,272,181,79,181,79,0,11,152,64,29,47,0,11,1353,225,1353,225,0,11,1208,222,145,135,0,11,92,50,92,50,0,11,84,49,8,13,0,11
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",1044,171,60,52,60,52,0,11,60,52,0,11,0,11,863,155,863,155,0,11,762,163,101,81,0,11,121,53,121,53,0,11,94,56,27,42,0,11
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1772,404,177,98,177,98,0,11,155,97,22,34,0,11,1455,370,1441,371,0,11,1334,378,107,123,14,23,140,97,95,87,0,11,25,37,70,84,45,46
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",888,220,0,11,0,11,0,11,0,11,0,11,0,11,749,219,727,216,0,11,727,216,0,11,22,36,139,108,96,91,21,34,75,86,0,11,43,50
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",1550,342,83,84,83,84,0,11,83,84,0,11,0,11,1196,314,1113,325,0,11,1113,325,0,11,83,104,271,143,168,119,0,11,168,119,0,11,103,93
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",2910,813,341,258,341,258,0,11,341,258,0,11,0,11,2402,704,2402,704,0,11,1922,595,480,591,0,11,167,137,83,94,0,11,83,94,0,11,84,100
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",536,220,51,87,51,87,0,11,51,87,0,11,0,11,307,204,307,204,0,11,307,204,0,11,0,11,178,138,178,138,0,11,178,138,0,11,0,11
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",3087,859,277,201,277,201,0,11,277,201,0,11,0,11,2236,766,2236,766,0,11,2147,775,89,120,0,11,574,321,518,320,0,11,518,320,0,11,56,90
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",904,386,47,86,47,86,0,11,47,86,0,11,0,11,773,365,773,365,0,11,698,364,75,122,0,11,84,73,44,73,0,11,44,73,0,11,40,67
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",3841,1021,592,274,592,274,0,11,592,274,0,11,0,11,2962,932,2962,932,0,11,2236,625,726,748,0,11,287,216,231,197,0,11,231,197,0,11,56,89
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",789,382,0,11,0,11,0,11,0,11,0,11,0,11,604,373,604,373,0,11,604,373,0,11,0,11,185,194,185,194,0,11,185,194,0,11,0,11
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",2783,843,47,76,47,76,0,11,47,76,0,11,0,11,2125,815,2056,801,0,11,1641,601,415,603,69,116,611,291,532,265,0,11,532,265,0,11,79,138
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",2219,545,348,205,348,205,0,11,348,205,0,11,0,11,1221,429,1221,429,0,11,1221,429,0,11,0,11,650,354,449,305,0,11,449,305,0,11,201,260
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",1000,145,179,63,179,63,0,11,179,63,0,11,0,11,700,112,679,111,0,11,679,111,0,11,21,21,121,43,107,45,0,11,101,45,6,9,14,23
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",688,145,34,36,34,36,0,11,34,36,0,11,0,11,508,128,488,130,0,11,461,130,27,42,20,22,146,62,125,69,0,11,107,62,18,20,21,22
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",1630,227,265,88,265,88,0,11,240,107,25,40,0,11,1178,197,1178,197,0,11,1122,204,56,51,0,11,187,69,187,69,0,11,170,64,17,26,0,11
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",1440,345,193,136,193,136,0,11,193,136,0,11,0,11,820,233,820,233,0,11,820,233,0,11,0,11,427,245,409,247,0,11,355,252,54,48,18,28
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",1009,453,150,163,150,163,0,11,150,163,0,11,0,11,663,301,663,301,0,11,648,300,15,25,0,11,196,126,196,126,0,11,181,123,15,23,0,11
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",505,262,52,81,52,81,0,11,52,81,0,11,0,11,370,217,370,217,0,11,370,217,0,11,0,11,83,51,83,51,16,26,67,51,0,11,0,11
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",917,213,0,11,0,11,0,11,0,11,0,11,0,11,608,177,608,177,0,11,608,177,0,11,0,11,309,142,225,122,0,11,225,122,0,11,84,90
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",809,218,16,25,16,25,0,11,16,25,0,11,0,11,727,213,727,213,0,11,727,213,0,11,0,11,66,46,31,36,0,11,31,36,0,11,35,40
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",997,324,31,50,31,50,0,11,31,50,0,11,0,11,908,305,908,305,0,11,825,305,83,92,0,11,58,67,41,61,0,11,41,61,0,11,17,29
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",1721,338,321,101,321,101,0,11,321,101,0,11,0,11,988,282,988,282,0,11,949,283,39,45,0,11,412,140,412,140,0,11,387,138,25,30,0,11
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",1342,245,18,21,18,21,0,11,18,21,0,11,0,11,1118,237,1118,237,0,11,1054,235,64,101,0,11,206,96,137,95,0,11,99,71,38,64,69,46
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",1302,264,86,76,86,76,0,11,86,76,0,11,0,11,1147,228,1147,228,0,11,1049,240,98,73,0,11,69,61,55,55,0,11,55,55,0,11,14,23
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",965,256,97,69,97,69,0,11,97,69,0,11,0,11,643,227,643,227,0,11,643,227,0,11,0,11,225,129,146,102,0,11,146,102,0,11,79,82
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",682,219,55,62,55,62,0,11,55,62,0,11,0,11,502,220,502,220,0,11,502,220,0,11,0,11,125,76,125,76,0,11,82,59,43,52,0,11
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",882,225,75,55,75,55,0,11,75,55,0,11,0,11,759,217,759,217,0,11,759,217,0,11,0,11,48,43,48,43,0,11,31,33,17,27,0,11
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",915,212,140,101,140,101,0,11,140,101,0,11,0,11,646,175,628,175,0,11,628,175,0,11,18,29,129,80,113,80,0,11,113,80,0,11,16,26
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",1503,390,42,39,42,39,0,11,42,39,0,11,0,11,1307,403,1307,403,0,11,1307,403,0,11,0,11,154,91,154,91,0,11,139,87,15,24,0,11
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",1009,268,305,147,305,147,0,11,284,148,21,33,0,11,630,166,630,166,0,11,599,163,31,38,0,11,74,35,74,35,8,12,66,37,0,11,0,11
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",1872,255,190,75,190,75,0,11,177,73,13,19,0,11,1348,217,1348,217,0,11,1320,218,28,29,0,11,334,109,299,113,0,11,211,69,88,111,35,36
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",1415,338,177,130,177,130,0,11,177,130,0,11,0,11,1169,280,1169,280,0,11,1155,280,14,22,0,11,69,63,69,63,0,11,55,58,14,23,0,11
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",1206,231,123,83,123,83,0,11,123,83,0,11,0,11,898,191,898,191,0,11,898,191,0,11,0,11,185,110,128,83,0,11,128,83,0,11,57,73
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",1741,274,171,83,171,83,0,11,171,83,0,11,0,11,1213,238,1213,238,0,11,1194,238,19,23,0,11,357,91,322,95,0,11,291,97,31,35,35,38
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",1086,318,117,93,117,93,0,11,117,93,0,11,0,11,869,260,869,260,0,11,852,259,17,27,0,11,100,56,100,56,0,11,100,56,0,11,0,11
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",2343,442,465,192,465,192,0,11,465,192,0,11,0,11,1451,321,1451,321,0,11,1451,321,0,11,0,11,427,103,356,118,0,11,324,109,32,52,71,85
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",780,186,118,62,118,62,0,11,118,62,0,11,0,11,456,131,456,131,0,11,390,125,66,92,0,11,206,110,172,107,0,11,172,107,0,11,34,38
