GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",364,125,364,125,0,11,0,11,0,11,0,11,19,23,91,87,0,11,33,50,34,56,0,11,10,18,0,11,21,30,13,19,0,11,0,11,36,43,16,26,24,32,43,47,24,39,0,11
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",723,154,723,154,0,11,0,11,40,50,13,20,41,66,56,64,46,41,45,41,20,25,7,14,14,22,32,36,0,11,0,11,31,35,28,32,52,63,54,70,11,18,112,94,121,90,0,11
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",830,154,805,153,0,11,0,11,0,11,24,24,12,22,73,57,0,11,0,11,15,23,0,11,0,11,0,11,37,53,13,21,28,43,39,38,62,66,29,34,65,63,260,120,148,82,25,40
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",1009,184,1009,184,0,11,0,11,38,62,35,56,10,18,88,86,0,11,57,68,0,11,37,58,39,64,0,11,11,15,16,26,0,11,65,63,14,21,330,116,110,69,59,76,100,47,0,11
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",374,107,374,107,17,27,31,37,14,23,66,67,0,11,0,11,0,11,0,11,0,11,0,11,18,30,31,45,0,11,28,33,23,26,32,46,66,70,0,11,0,11,11,18,37,59,0,11
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",530,111,505,111,0,11,0,11,16,28,13,21,0,11,29,33,0,11,0,11,35,57,22,30,13,22,14,21,0,11,13,22,19,29,48,54,81,62,42,38,37,60,60,46,63,62,25,29
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",829,187,817,189,0,11,0,11,0,11,0,11,18,30,32,35,13,21,29,24,20,33,90,98,14,22,44,46,28,31,47,54,13,18,59,53,124,102,135,100,37,44,64,59,50,51,12,20
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",132,66,99,57,0,11,0,11,0,11,0,11,0,11,12,20,0,11,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,13,67,53,0,11,0,11,33,40
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",803,134,803,134,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,0,11,0,11,0,11,10,18,34,27,95,57,92,59,0,11,126,88,420,148,0,11
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",667,150,634,161,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,30,29,34,17,25,35,33,15,26,254,141,259,104,33,53
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",409,110,409,110,0,11,0,11,15,25,0,11,0,11,18,30,0,11,0,11,0,11,7,14,0,11,0,11,0,11,0,11,18,27,0,11,35,35,0,11,53,47,110,85,153,97,0,11
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",292,100,292,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,14,25,19,17,0,11,113,70,132,86,0,11
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",883,115,875,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,16,17,30,47,0,11,7,10,8,12,60,52,39,28,119,65,45,39,199,73,344,101,8,12
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",743,108,743,108,7,11,0,11,8,12,70,48,52,41,7,10,45,30,51,51,48,50,29,45,8,12,0,11,25,25,30,31,33,30,32,25,0,11,79,58,85,70,5,9,129,77,0,11
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",564,70,560,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,3,6,5,8,6,10,5,8,13,16,18,19,12,15,40,34,13,21,431,74,4,6
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",810,205,797,204,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,36,0,11,0,11,78,79,12,19,22,36,40,48,42,48,0,11,33,41,155,126,393,158,13,20
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",298,115,276,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,32,0,11,0,11,24,38,0,11,0,11,22,35,33,41,176,115,22,33
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",614,198,614,198,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,41,18,30,8,14,25,40,12,23,0,11,27,39,75,107,31,41,89,101,203,155,56,55,12,19,22,37,0,11
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",267,117,267,117,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,55,16,26,48,75,18,29,0,11,22,36,0,11,63,60,0,11,0,11,67,55,0,11
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",257,100,257,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,88,82,18,30,48,63,103,67,0,11
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",940,221,940,221,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,84,24,40,23,35,0,11,27,42,0,11,0,11,0,11,23,36,100,98,247,136,445,196,0,11
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",680,150,680,150,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,29,0,11,0,11,63,76,48,53,102,106,0,11,250,107,198,113,0,11
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",899,158,899,158,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,34,38,62,58,39,35,0,11,0,11,0,11,0,11,752,177,0,11
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",156,94,156,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,20,0,11,32,46,0,11,29,48,0,11,18,28,11,17,53,55,0,11
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",222,120,212,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,11,17,43,51,13,21,41,64,92,85,10,17
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",959,189,959,189,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,60,0,11,26,40,0,11,0,11,30,43,0,11,0,11,110,83,45,65,128,91,47,48,212,120,322,135,0,11
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",667,178,667,178,0,11,0,11,0,11,24,39,0,11,8,16,0,11,0,11,0,11,0,11,51,75,20,32,0,11,0,11,0,11,0,11,0,11,114,89,50,42,93,87,307,113,0,11
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",954,186,954,186,40,60,0,11,0,11,18,31,0,11,0,11,21,35,0,11,0,11,16,24,0,11,0,11,45,50,14,22,0,11,52,46,0,11,71,64,44,50,236,154,397,158,0,11
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",907,172,907,172,0,11,0,11,0,11,0,11,0,11,14,23,0,11,51,58,0,11,0,11,55,57,0,11,45,50,0,11,46,75,54,57,0,11,15,24,97,71,188,96,342,145,0,11
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",314,76,314,76,0,11,0,11,0,11,14,16,5,10,0,11,0,11,7,13,25,30,45,35,0,11,8,14,13,20,10,16,0,11,7,12,12,19,0,11,32,38,42,40,94,55,0,11
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",301,88,301,88,0,11,0,11,15,16,33,39,20,20,28,42,6,10,0,11,0,11,0,11,35,40,0,11,0,11,17,20,0,11,0,11,37,44,32,32,22,24,26,28,30,31,0,11
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",644,94,644,94,0,11,8,14,0,11,0,11,40,32,0,11,39,43,24,26,24,36,22,24,21,25,0,11,0,11,64,49,35,33,28,32,16,17,28,27,1,7,61,39,233,73,0,11
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",660,94,660,94,0,11,6,10,0,11,7,10,0,11,0,11,11,13,7,11,0,11,26,42,8,12,0,11,0,11,4,7,15,22,49,32,49,34,61,38,56,59,149,74,212,67,0,11
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",607,102,590,99,0,11,0,11,9,16,0,11,33,50,0,11,0,11,39,47,13,16,0,11,14,24,20,24,12,20,18,24,31,31,51,31,6,10,42,29,0,11,37,45,265,86,17,28
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",267,74,257,73,0,11,0,11,13,18,2,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,22,3,5,0,11,0,11,18,21,0,11,46,38,0,11,118,71,37,45,10,11
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",266,101,207,89,0,11,0,11,0,11,12,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,0,11,13,15,8,14,0,11,0,11,5,9,54,53,105,69,59,70
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",231,59,217,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,0,11,7,10,16,24,26,29,9,15,23,22,122,55,14,21
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",630,145,630,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,59,0,11,23,40,14,26,0,11,0,11,0,11,54,62,11,19,33,36,102,75,356,142,0,11
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",318,112,318,112,0,11,0,11,0,11,28,46,0,11,0,11,0,11,0,11,29,46,0,11,0,11,0,11,0,11,0,11,0,11,26,41,24,39,22,36,0,11,54,37,135,113,0,11
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",576,177,576,177,0,11,0,11,0,11,25,42,20,33,27,32,0,11,35,58,58,78,69,80,78,72,25,44,0,11,55,56,0,11,25,39,0,11,15,24,14,23,0,11,130,100,0,11
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",709,176,709,176,0,11,0,11,0,11,0,11,0,11,0,11,53,83,0,11,25,42,0,11,0,11,0,11,0,11,0,11,0,11,38,45,30,48,17,27,24,39,226,161,296,138,0,11
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",1157,270,1157,270,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,18,98,147,0,11,28,42,28,45,0,11,0,11,142,154,64,63,125,131,458,179,204,115,0,11
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",459,214,459,214,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,37,0,11,0,11,0,11,0,11,14,23,0,11,0,11,0,11,24,43,121,144,78,74,200,154,0,11
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",750,161,750,161,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,46,16,26,0,11,30,45,0,11,34,54,11,19,87,82,151,95,49,55,343,145,0,11
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",435,160,435,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,20,0,11,64,82,359,142,0,11
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",783,152,783,152,0,11,0,11,0,11,35,41,75,77,18,29,0,11,15,24,0,11,37,42,0,11,17,28,17,26,15,25,11,18,0,11,0,11,113,83,171,112,56,50,203,82,0,11
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",355,100,355,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,37,14,22,0,11,11,18,17,26,16,26,13,22,0,11,0,11,0,11,68,56,70,73,113,63,0,11
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",120,71,120,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,29,0,11,0,11,16,24,0,11,0,11,0,11,0,11,0,11,33,37,9,15,0,11,44,42,0,11
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",997,260,997,260,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,104,155,14,24,78,121,63,73,11,18,71,68,656,171,0,11
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",233,78,233,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,43,39,27,41,35,42,115,60,0,11
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",505,187,505,187,0,11,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,47,24,39,0,11,0,11,0,11,71,69,368,182,0,11
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",488,148,488,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,27,0,11,0,11,0,11,39,49,58,74,9,19,0,11,0,11,305,146,64,83,0,11
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",764,205,764,205,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,35,74,92,0,11,19,30,26,42,0,11,24,37,24,38,0,11,107,112,59,58,35,56,191,95,184,118,0,11
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",754,173,675,190,0,11,0,11,0,11,27,43,0,11,0,11,0,11,0,11,24,41,0,11,0,11,0,11,0,11,53,45,0,11,60,70,0,11,113,88,61,70,115,85,222,151,79,97
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",424,129,417,126,0,11,0,11,0,11,0,11,13,20,0,11,11,18,0,11,0,11,12,20,40,45,0,11,0,11,0,11,0,11,47,54,55,72,11,18,14,20,12,20,202,109,7,15
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",416,144,416,144,0,11,0,11,0,11,11,18,0,11,46,44,23,31,18,29,13,23,41,41,0,11,12,25,0,11,12,20,0,11,74,77,0,11,43,50,47,70,0,11,76,100,0,11
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",522,145,522,145,0,11,0,11,0,11,33,49,0,11,0,11,35,53,0,11,12,18,0,11,11,19,0,11,0,11,47,44,15,23,46,53,25,29,13,21,46,46,109,86,130,113,0,11
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",609,164,598,164,0,11,11,17,0,11,0,11,31,36,0,11,0,11,53,68,37,37,42,54,0,11,33,38,0,11,11,20,12,18,32,37,16,25,28,33,18,30,145,105,129,94,11,19
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",325,132,325,132,0,11,0,11,0,11,0,11,47,60,46,72,0,11,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,13,22,0,11,62,67,16,27,0,11,132,93,0,11
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",675,167,675,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,44,16,26,0,11,0,11,17,27,0,11,15,24,0,11,11,17,74,69,156,110,37,51,73,81,248,137,0,11
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",599,107,591,109,0,11,36,58,4,9,0,11,47,63,5,11,0,11,18,22,0,11,0,11,0,11,0,11,0,11,26,28,10,15,23,20,12,19,21,23,46,36,39,28,304,83,8,14
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",335,74,335,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,20,0,11,54,34,32,36,11,16,220,55,0,11
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1001,190,1001,190,0,11,0,11,20,32,0,11,0,11,0,11,0,11,0,11,0,11,36,41,18,28,32,24,0,11,23,32,0,11,44,69,17,27,41,46,65,54,158,110,547,154,0,11
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",440,159,440,159,0,11,19,30,19,29,11,17,0,11,0,11,0,11,14,23,0,11,78,80,0,11,23,35,0,11,0,11,15,25,34,48,61,53,8,16,0,11,41,46,117,111,0,11
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",666,172,666,172,0,11,0,11,0,11,0,11,5,8,0,11,14,21,0,11,13,20,0,11,61,58,45,71,0,11,31,46,0,11,27,42,18,25,64,58,0,11,149,106,239,111,0,11
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1437,293,1437,293,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,44,0,11,0,11,0,11,199,198,149,92,442,250,608,259,0,11
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",463,153,463,153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,69,78,312,168,82,102,0,11
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",1249,221,1249,221,0,11,0,11,0,11,0,11,0,11,0,11,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,78,93,474,207,357,152,326,174,0,11
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",386,116,386,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,96,97,131,74,159,108,0,11
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",1213,311,1213,311,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,31,0,11,0,11,0,11,128,112,96,86,385,178,585,276,0,11
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",544,147,544,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,179,140,69,74,283,139,0,11
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",1595,339,1595,339,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,287,166,472,265,300,205,527,242,0,11
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",1127,299,1127,299,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,56,90,0,11,0,11,0,11,129,82,101,95,416,250,425,226,0,11
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",223,68,217,68,0,11,0,11,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,7,0,11,0,11,19,16,14,15,54,36,0,11,56,46,67,35,6,9
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",488,111,488,111,0,11,0,11,12,18,18,22,0,11,0,11,0,11,0,11,0,11,0,11,30,27,0,11,12,18,11,17,11,18,12,17,37,36,185,110,17,23,47,43,96,51,0,11
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",513,116,503,117,0,11,0,11,0,11,0,11,0,11,9,15,20,24,18,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,22,0,11,29,30,38,33,53,47,318,112,10,17
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",182,77,164,74,0,11,0,11,0,11,0,11,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,27,0,11,14,23,118,65,18,29
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",209,129,209,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,75,97,0,11,14,23,104,92,0,11
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",157,67,157,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,30,0,11,0,11,37,44,72,38,28,33,0,11
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",510,146,510,146,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,22,0,11,9,18,15,25,31,37,84,53,35,38,321,150,0,11
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",504,152,450,138,0,11,0,11,0,11,14,24,0,11,0,11,0,11,0,11,0,11,0,11,18,30,0,11,52,83,0,11,0,11,0,11,16,25,67,47,55,51,53,54,175,99,54,79
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",541,117,541,117,0,11,0,11,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,24,0,11,12,20,20,31,0,11,75,87,76,76,162,80,165,79,0,11
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",290,135,290,135,0,11,0,11,0,11,0,11,52,85,12,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,33,0,11,0,11,0,11,47,49,0,11,72,49,73,79,0,11
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",879,157,879,157,0,11,31,50,0,11,0,11,0,11,0,11,22,27,0,11,32,36,0,11,9,15,0,11,0,11,0,11,0,11,18,30,0,11,83,65,72,57,176,84,436,120,0,11
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",753,139,753,139,0,11,0,11,0,11,15,23,0,11,0,11,18,30,16,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,42,45,29,33,41,25,137,86,455,135,0,11
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",288,110,234,106,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,0,11,33,52,0,11,19,29,166,100,54,39
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",213,79,213,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,17,27,32,35,18,31,16,25,115,61,0,11
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",326,103,316,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,30,47,51,38,219,103,10,19
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",98,64,98,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,10,16,0,11,73,67,0,11
