GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",360,114,42,41,0,11,0,11,42,41,0,11,0,11,0,11,318,112,142,113,56,41,13,21,0,11,50,58,57,47
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",643,175,67,64,0,11,44,53,0,11,0,11,0,11,23,36,576,177,173,126,239,107,92,69,20,33,25,39,27,31
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",709,176,0,11,0,11,0,11,0,11,0,11,0,11,0,11,709,176,202,99,282,166,109,97,0,11,116,106,0,11
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",1227,264,70,38,0,11,35,42,35,43,0,11,0,11,0,11,1157,270,541,202,352,223,84,72,0,11,152,162,28,42
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",521,233,62,100,0,11,0,11,0,11,0,11,0,11,62,100,459,214,58,52,281,202,57,53,27,42,22,37,14,23
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",820,162,70,55,0,11,24,41,46,49,0,11,0,11,0,11,750,161,279,131,194,114,143,97,55,63,29,46,50,61
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",780,198,345,127,49,41,200,112,14,22,67,48,15,24,0,11,435,160,201,120,188,104,0,11,0,11,46,76,0,11
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",783,152,0,11,0,11,0,11,0,11,0,11,0,11,0,11,783,152,85,57,199,84,66,55,113,97,320,143,0,11
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",355,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,355,100,70,70,81,61,73,53,79,62,52,46,0,11
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",597,125,477,115,82,75,257,102,15,24,101,61,22,27,0,11,120,71,29,33,37,38,0,11,0,11,54,51,0,11
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1072,261,75,75,0,11,43,66,32,37,0,11,0,11,0,11,997,260,555,183,150,95,215,198,32,40,45,63,0,11
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",303,95,70,80,0,11,22,36,48,73,0,11,0,11,0,11,233,78,77,53,90,59,26,35,0,11,27,43,13,22
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",558,191,53,52,0,11,30,34,23,36,0,11,0,11,0,11,505,187,38,60,331,190,70,71,0,11,42,52,24,39
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",542,160,54,71,0,11,54,71,0,11,0,11,0,11,0,11,488,148,139,106,175,136,55,53,24,38,28,43,67,74
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",953,227,189,123,66,77,32,41,71,112,0,11,20,33,0,11,764,205,221,137,254,138,117,97,24,38,122,111,26,42
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",805,167,51,40,14,22,11,19,0,11,26,40,0,11,0,11,754,173,224,120,199,139,170,103,26,39,135,107,0,11
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",439,131,15,26,15,26,0,11,0,11,0,11,0,11,0,11,424,129,212,128,89,58,30,47,38,46,55,41,0,11
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",468,144,52,42,13,20,24,28,0,11,15,24,0,11,0,11,416,144,11,18,195,147,44,39,79,51,49,48,38,37
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",641,189,119,127,0,11,119,127,0,11,0,11,0,11,0,11,522,145,209,120,106,82,0,11,110,82,63,63,34,28
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",671,175,62,52,15,24,15,24,13,21,0,11,0,11,19,30,609,164,116,99,214,101,34,40,79,50,82,67,84,56
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",418,143,93,73,43,69,12,18,38,48,0,11,0,11,0,11,325,132,38,35,146,113,13,22,59,66,0,11,69,76
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",675,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,675,167,156,88,121,117,237,130,16,25,74,62,71,73
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",948,110,349,76,72,38,91,44,97,50,89,52,0,11,0,11,599,107,275,107,168,78,69,38,41,30,40,32,6,11
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",579,97,244,59,42,28,110,50,44,29,28,27,20,23,0,11,335,74,176,59,72,40,11,18,19,22,49,34,8,12
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1063,195,62,47,14,22,16,25,13,22,19,29,0,11,0,11,1001,190,553,158,173,118,97,85,56,51,81,53,41,39
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",496,157,56,48,0,11,39,37,0,11,0,11,0,11,17,27,440,159,91,79,88,60,108,111,97,69,12,21,44,43
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",788,169,122,74,0,11,36,43,19,30,18,29,14,23,35,39,666,172,292,127,134,97,72,61,32,33,122,93,14,21
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1437,293,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1437,293,345,216,321,221,526,241,141,114,48,78,56,67
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",463,153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,463,153,123,120,62,96,16,27,165,108,40,66,57,69
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",1249,221,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1249,221,301,191,114,79,286,139,349,196,173,131,26,32
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",386,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,386,116,166,108,85,76,31,40,51,57,53,58,0,11
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",1213,311,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1213,311,257,163,271,249,307,194,124,90,173,117,81,69
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",544,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,544,147,135,127,192,156,126,93,67,98,24,30,0,11
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",1595,339,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1595,339,404,232,466,219,387,219,253,196,85,97,0,11
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",1127,299,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1127,299,184,149,319,278,232,158,233,141,159,139,0,11
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",433,75,210,48,15,15,79,31,51,39,33,21,32,19,0,11,223,68,54,37,103,62,21,26,9,11,29,24,7,12
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",565,100,77,47,13,20,45,44,19,21,0,11,0,11,0,11,488,111,121,57,66,48,89,67,84,66,90,47,38,29
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",776,110,263,73,39,35,113,62,32,30,26,27,41,52,12,18,513,116,242,109,66,51,90,61,21,23,83,51,11,18
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",672,152,490,141,106,86,192,99,131,101,36,41,14,22,11,19,182,77,58,57,62,49,14,23,0,11,33,37,15,24
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",560,141,351,102,13,23,206,89,64,47,0,11,68,49,0,11,209,129,95,108,70,74,0,11,0,11,44,42,0,11
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",291,105,134,87,8,12,84,56,0,11,0,11,42,66,0,11,157,67,47,35,87,50,23,38,0,11,0,11,0,11
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",745,150,235,86,14,22,104,80,42,41,46,42,29,32,0,11,510,146,179,130,101,67,104,67,15,24,111,86,0,11
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",634,156,130,87,42,65,63,44,25,34,0,11,0,11,0,11,504,152,132,83,129,95,73,69,33,37,137,109,0,11
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",579,131,38,56,0,11,0,11,38,56,0,11,0,11,0,11,541,117,256,114,149,97,57,66,31,35,48,40,0,11
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",733,146,443,125,0,11,177,105,81,51,65,50,120,65,0,11,290,135,61,45,92,80,15,23,17,27,105,102,0,11
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",933,155,54,43,14,22,12,18,0,11,0,11,28,35,0,11,879,157,392,136,254,108,115,67,26,30,61,49,31,32
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",884,136,131,88,22,27,58,38,0,11,0,11,0,11,51,76,753,139,377,132,196,96,110,60,0,11,22,31,48,43
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",588,129,300,110,72,44,103,88,40,36,18,30,48,55,19,30,288,110,72,50,133,98,0,11,19,29,33,52,31,25
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",336,100,123,83,100,87,14,21,9,14,0,11,0,11,0,11,213,79,46,38,54,57,16,25,34,40,47,43,16,25
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",547,114,221,105,12,19,93,70,54,52,57,55,5,8,0,11,326,103,106,58,150,88,10,19,30,47,30,34,0,11
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",448,95,350,100,68,57,164,87,26,41,42,36,13,21,37,29,98,64,41,47,0,11,57,46,0,11,0,11,0,11
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",1079,151,217,60,15,24,57,54,0,11,47,43,64,52,34,37,862,151,273,111,199,106,206,98,54,52,116,77,14,23
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",429,93,225,60,30,25,112,52,38,29,24,22,21,18,0,11,204,83,117,75,66,49,21,33,0,11,0,11,0,11
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",1030,132,502,112,82,46,194,86,97,47,92,48,23,16,14,17,528,114,187,75,155,67,7,11,68,41,101,50,10,12
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",852,174,260,103,71,63,136,77,13,21,0,11,40,36,0,11,592,171,232,112,264,165,30,35,41,62,13,21,12,19
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",810,180,595,156,89,81,299,130,107,61,75,68,25,27,0,11,215,122,44,52,135,108,22,27,14,24,0,11,0,11
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",919,160,501,119,62,41,203,107,87,75,77,54,60,41,12,18,418,115,89,66,182,105,59,56,11,18,42,40,35,36
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",552,164,342,144,55,58,261,131,0,11,14,23,12,21,0,11,210,121,103,94,107,93,0,11,0,11,0,11,0,11
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",1201,168,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1201,168,364,154,344,143,205,103,74,80,154,86,60,48
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",426,137,67,56,0,11,0,11,26,43,0,11,0,11,41,40,359,130,92,85,181,98,58,60,14,22,0,11,14,22
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",380,79,226,71,9,14,79,67,22,27,45,31,71,39,0,11,154,59,66,37,61,50,0,11,0,11,27,24,0,11
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",844,107,215,74,0,11,109,62,52,34,4,9,39,29,11,16,629,112,365,99,146,63,54,36,54,54,10,17,0,11
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York",661,127,206,88,56,48,141,82,0,11,0,11,0,11,9,14,455,107,133,80,297,98,0,11,17,28,8,13,0,11
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York",576,157,320,114,8,12,133,79,111,67,34,32,34,21,0,11,256,127,175,112,81,81,0,11,0,11,0,11,0,11
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York",408,111,109,83,13,22,72,80,0,11,10,15,14,23,0,11,299,89,190,86,109,67,0,11,0,11,0,11,0,11
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",486,97,343,73,22,24,102,54,130,54,60,38,29,23,0,11,143,66,67,51,48,42,19,17,9,15,0,11,0,11
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",1164,107,319,81,46,35,158,74,78,42,30,29,7,12,0,11,845,124,399,123,277,104,52,57,17,19,100,49,0,11
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York",1985,131,87,70,0,11,26,51,15,24,15,24,31,29,0,11,1898,145,1057,188,727,198,85,86,0,11,15,24,14,23
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York",686,133,593,121,145,74,185,101,81,58,109,73,37,41,36,39,93,78,42,62,0,11,0,11,0,11,33,36,18,30
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",198,68,99,55,0,11,16,26,83,48,0,11,0,11,0,11,99,61,50,41,14,23,0,11,0,11,35,39,0,11
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",791,164,157,83,100,74,57,56,0,11,0,11,0,11,0,11,634,149,259,112,122,70,149,119,49,52,24,35,31,49
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York",508,93,390,91,76,65,106,80,123,77,34,39,35,40,16,27,118,78,34,52,0,11,26,39,0,11,37,42,21,33
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",704,144,557,132,69,78,210,124,219,106,45,41,14,22,0,11,147,82,18,30,0,11,32,36,18,29,61,57,18,31
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",818,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,818,122,282,130,167,94,216,93,54,38,99,62,0,11
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",854,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,854,105,216,90,242,111,96,61,101,66,80,54,119,69
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",728,135,0,11,0,11,0,11,0,11,0,11,0,11,0,11,728,135,167,99,207,103,195,115,46,45,96,61,17,27
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",728,135,294,86,22,33,81,59,77,52,76,51,38,37,0,11,434,133,156,71,90,63,0,11,52,60,56,64,80,75
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York",559,137,447,136,95,69,144,91,120,87,76,77,12,21,0,11,112,52,47,34,44,44,0,11,21,34,0,11,0,11
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",988,142,398,105,37,46,178,94,28,25,109,72,24,31,22,36,590,130,350,117,195,92,27,34,0,11,18,28,0,11
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",228,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,228,53,106,43,110,41,12,17,0,11,0,11,0,11
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",1083,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1083,80,373,105,341,124,97,64,81,48,191,65,0,11
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York",1105,169,542,97,15,28,211,87,159,71,67,48,61,44,29,31,563,177,200,114,334,169,29,33,0,11,0,11,0,11
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",802,164,227,93,0,11,97,67,75,45,55,62,0,11,0,11,575,170,196,120,237,127,34,39,0,11,52,58,56,44
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",788,146,285,102,18,30,113,84,96,57,32,35,26,31,0,11,503,132,143,84,143,79,0,11,59,60,132,109,26,22
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",551,155,101,57,20,32,81,60,0,11,0,11,0,11,0,11,450,153,72,95,239,126,25,39,71,50,14,21,29,33
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",508,129,156,75,31,34,13,21,101,80,0,11,11,18,0,11,352,140,44,44,116,84,24,29,26,30,119,125,23,34
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",887,209,367,119,41,48,116,85,166,97,0,11,44,52,0,11,520,207,202,125,191,162,19,33,65,106,23,38,20,31
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",795,139,177,75,57,44,33,39,0,11,37,45,50,53,0,11,618,127,276,108,200,121,31,37,17,29,0,11,94,84
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",521,153,13,23,0,11,0,11,0,11,0,11,13,23,0,11,508,152,211,146,173,101,48,57,12,23,64,63,0,11
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",651,141,14,23,0,11,14,23,0,11,0,11,0,11,0,11,637,145,316,113,200,98,40,60,21,35,46,51,14,23
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",1014,179,393,136,41,49,267,112,63,97,22,37,0,11,0,11,621,171,279,145,228,127,114,79,0,11,0,11,0,11
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",533,133,226,104,22,36,61,47,66,79,0,11,77,59,0,11,307,136,43,54,71,73,147,141,0,11,46,58,0,11
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",387,115,22,26,0,11,14,22,0,11,8,16,0,11,0,11,365,119,118,84,32,37,56,42,16,25,66,58,77,84
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",569,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,569,145,197,110,164,76,90,80,33,37,52,46,33,39
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",658,147,176,85,13,20,100,61,49,56,14,21,0,11,0,11,482,136,239,120,138,91,15,24,45,42,15,24,30,35
